timestamp,vehicle_id,position_x,position_y,velocity_x,velocity_y,event_label
4,10,35.27570309509413,91.9164588447739,-2.4922021912139227,-1.219834924225682,0
5,10,32.86570263940588,90.71171587737481,-2.4678526173331328,-1.1270251465640628,0
6,10,30.368720151851754,89.60098639674702,-2.3540355433193523,-1.1601838089903787,0
7,10,28.200126787116606,88.2896912435547,-2.395622277460531,-1.1705887846703422,0
8,10,25.959086365552103,87.47735704764968,-2.3859677511066533,-1.3205724758026967,0
9,10,23.76255250250563,86.89293722409069,-2.3751008679999184,-1.4914492397206547,0
10,10,21.438347501346968,85.40058420341488,-2.3838117523361575,-1.3969082497229415,0
11,10,19.46801818491153,84.20875167725227,-2.3971175608032644,-1.2843403712859784,0
12,10,16.622751731743993,82.7095944697461,-2.4575803386634374,-1.287435436079172,0
13,10,14.317191791826605,81.36194514916573,-2.548183918113665,-1.189950407609559,0
14,10,11.698370857051533,80.20263341781748,-2.493077143566074,-1.1860626468172644,0
15,10,9.218275221908746,79.32571279713096,-2.4779401961090364,-1.0997829482382155,0
16,10,6.903735259095226,78.83099611214882,-2.4369988543221233,-1.0359856212231382,0
17,10,4.797233418972013,77.81409581891074,-2.500784163995067,-1.083400179335484,0
18,10,2.1570971773261993,76.44559634911624,-2.469003647074879,-1.1463518341403924,0
19,10,-0.2534506233881255,75.25164218186266,-2.4731657964041305,-1.090746169357507,0
0,11,-0.8142150543967248,83.88817588532655,-1.020245884524358,1.445550638547075,0
1,11,-1.9193936392916588,85.0691183215114,-1.0593397414908805,1.3785074818424492,0
2,11,-2.992659492004959,86.3486513828138,-1.0944538108729644,1.4892463246763206,0
3,11,-3.919959704677149,87.62672931239999,-1.1500084841543066,1.5384256302162818,0
4,11,-4.922842317320626,88.98402087089765,-1.173407550844523,1.7231062342249786,0
5,11,-6.272214294721552,91.28036848166026,-1.0630408565919425,1.895647861730525,0
6,11,-7.523976742934323,93.12544958117196,-1.1079572374694988,2.008323180923145,0
7,11,-8.802239112205449,95.35313741009797,-1.0401272963502948,2.0035202278517277,0
8,11,-9.452768488306443,97.38896159886768,-0.9567187244894645,1.9540498909599495,0
9,11,-10.626518257027955,99.56235514860491,-0.9136347000560896,1.978380657372786,0
10,11,-11.64325946146538,102.00549864893559,-1.0252932804814743,1.8612463563996888,0
11,11,-12.385902790397706,104.12477392057819,-0.9899170025822874,1.832451134209408,0
12,11,-13.22509315422287,106.47347414392345,-0.7383623817948649,1.6668097636618924,0
13,11,-14.089131571792299,107.9957519286899,-0.5757104346248967,1.4186802650053723,0
14,11,-14.510691448497532,109.33738910116956,-0.41189915967013263,1.5687841490058183,0
15,11,-14.812938587719657,110.43225632896184,-0.46928810790364595,1.5223450413444444,0
16,11,-15.680163133959342,112.3009766548641,-0.6146307576310865,1.7188777921898155,0
17,11,-15.705947101376792,113.90433636849606,-0.5817812206181049,1.711649444382773,0
18,11,-16.01718088188639,115.99838901444826,-0.5559815214060982,1.7585611153608793,0
19,11,-16.75934368247434,117.88796431987625,-0.5397053135137001,1.6673816664857437,0
0,12,48.33982955913294,20.014090557674713,0.14772022446782201,1.1409670808335612,1
1,12,47.93198385118364,22.171771775877005,0.5606361203612847,1.4310797812951854,1
2,12,48.34436006221164,23.87597724343118,0.48491301632801953,1.5133852242329997,1
3,12,48.856920443035065,24.543581394333433,0.3486297057529759,1.432702843343458,1
4,12,49.471857569060795,26.46199961446033,0.4228387001135637,1.2725060025556574,1
5,12,49.880113692836034,27.52057744639866,0.6319234455941887,1.2672627598585195,1
6,12,50.28655426257343,28.79809696621691,0.09053078436568474,1.3338704352742314,1
7,12,49.45555440786559,30.188588478119662,0.3293245967151131,1.3414548799060422,1
8,12,49.8007064668042,32.32500461465776,0.5742092471475944,1.5690068932372268,1
9,12,50.02904120299073,32.59124902914408,0.35534732169297417,1.3027309248714016,1
10,12,50.0785068961669,32.97430525927928,0.3164314656873855,1.6622759044602935,1
11,12,50.162757634700824,35.87295460829621,-0.004623177414699753,1.2655090190864435,1
12,12,50.71373247610244,36.88687430839039,0.5812586074967812,1.492154421163282,1
13,12,51.338002684510045,37.621434852767074,0.21389072323648226,1.786210539843067,1
14,12,51.321979407973046,38.12985693945843,0.5476673671892642,1.9110441017838853,1
15,12,50.88019231898352,40.39331871510238,0.19738388774251847,0.690816718381342,1
16,12,50.91782109281557,39.85960526441465,0.09346703628768165,0.8732277690684335,1
17,12,51.464773747035494,40.01010978234062,0.2529175926156396,0.06897344109054537,1
18,12,51.767356519924334,39.325560058994625,0.02608966220534427,0.4147479862913317,1
19,12,50.545632931877826,40.775830342072936,0.00503761022359242,0.7079827415627037,1
0,13,43.04439387087998,22.36033012267042,-1.731938054937972,-1.1975996875122334,0
1,13,41.5071330790941,20.745131534001782,-1.8157768040497604,-1.1455332454588125,0
2,13,39.945479978039856,19.966348563009035,-1.6943258755192256,-1.154485506483603,0
3,13,38.35995078919598,19.201484607708572,-1.7246567217128206,-1.1165128877895907,0
4,13,36.53722983357926,17.919687285579354,-1.7198182098842403,-1.1852672329235499,0
5,13,34.778136831864096,16.423933593296162,-1.7388176486024782,-1.1404282035619637,0
6,13,32.86269012239958,15.286292915493473,-1.724883389240352,-1.0951747143798303,0
7,13,31.09773278076766,14.516878103673983,-1.9349752753855438,-0.8013994296630529,0
8,13,28.901417376170862,13.836495681017153,-2.0288220664061285,-0.7369726137121227,0
9,13,26.955566055543212,12.904309006101503,-1.9215133318650972,-0.7533687016723148,0
10,13,25.198217505095215,11.875792362870378,-1.9246020954222551,-0.5530279749541044,0
11,13,23.562505068407198,11.415050614551589,-1.9694941781832347,-0.5462781213666035,0
12,13,21.652280687275677,11.00354102366091,-2.0771602290010014,-0.47943732527236693,0
13,13,19.24824252878628,11.013441454073105,-2.1543230612426894,-0.4497744933047494,0
14,13,17.395462239527,10.48795294772902,-2.1202630593327036,-0.3062563383857442,0
15,13,15.444520076562275,10.288361798245582,-2.2887415988147497,-0.39962856365976646,0
16,13,13.46985451604253,10.05971832618823,-2.2165949714362423,-0.33608887043827673,0
17,13,11.6401865031189,9.645209478263418,-2.204544975557312,-0.4389563037511851,0
18,13,9.052234752530675,8.713130959835816,-2.293061325457297,-0.2837001222022209,0
19,13,6.293355306728566,8.338370041960436,-2.422375857821913,-0.343797518502557,0
0,14,60.65605777339943,66.85048059155297,-0.30445166674450763,-1.2870521512151853,1
1,14,59.94749209370789,64.95335883313132,-0.12392960760245536,-1.5076174514484078,1
2,14,60.12756293048809,65.20943859680781,-0.07070937428696666,-1.0728055227188928,1
3,14,59.83605367502646,63.58908647165275,-0.5778462203211803,-0.8037328772415685,1
4,14,59.00692322841013,61.913430778543336,-0.439914285292738,-1.215046292660716,1
5,14,58.96384130354975,62.74093682441087,-0.24811207282945666,-1.107914586145691,1
6,14,59.63850764553889,61.00608649812544,-0.307790454010172,-1.2648677287065293,1
7,14,58.24634628512987,59.43267117156708,-0.3463979686765465,-0.9258068723869299,1
8,14,57.49571185672881,58.67186337313999,-0.18094129557201497,-1.3408118611036204,1
9,14,57.03218894182297,57.28914870321235,-0.469099710942014,-0.997624836388352,1
10,14,56.620242211555166,56.34778199421172,0.12639137443898518,-1.1651820517773306,1
11,14,57.08839812425991,55.84311420324052,-0.48145260467816986,-1.483779284681562,1
12,14,56.56463539145881,54.3447015150108,-0.7185494498869183,-1.21218297639384,1
13,14,56.68893170399792,52.7047522097691,-0.3138406206205114,-1.1284466276542828,1
14,14,56.12497226018241,52.45095601109646,-0.45595633800792235,-1.5521022276743432,1
15,14,55.28568662599539,50.76665098623494,-0.42909259823935936,-1.1276491794321524,1
16,14,54.530966494375235,50.081031194023524,-0.3738669784685853,-0.6733960608422668,1
17,14,55.46625693476324,49.41393365593198,-0.014337791424418989,-0.7958195666026575,1
18,14,55.5203767601764,49.234140547825575,-0.2847491852163378,-0.14608780065180016,1
19,14,56.041159743340764,49.802643856356255,-0.08319453215903441,-0.2845730735007357,1
0,15,90.26163877599306,76.75489437959182,-2.8431507446264668,-1.3213689006666676,1
1,15,87.85622573148375,75.80070528209473,-2.711759640515337,-1.4057029906768452,1
2,15,85.29132887784809,75.52587553111428,-3.202485538647999,-1.0376555615885092,1
3,15,83.02642802236424,73.42770969365002,-2.514445520026388,-1.046606087806718,1
4,15,79.34679236263511,72.92806481685254,-2.782516202149805,-1.1331518255193482,1
5,15,77.25538105112425,71.4190317118275,-2.905531007107155,-1.4490388173047304,1
6,15,74.21709478861345,70.35083384032056,-3.1317307476925453,-0.9370202970035504,1
7,15,72.10506764397167,70.03077587419233,-3.2483088993693285,-1.2654636361065017,1
8,15,69.45266619805085,68.72048442324447,-2.611202025698695,-1.1414613924105708,1
9,15,66.22884667069302,67.41848688700905,-3.0935813399987984,-1.2685619416874574,1
10,15,63.77358121517903,66.97481543019339,-3.3227090003170665,-1.522257579244808,1
11,15,59.788128954669816,65.67387908793815,-3.431406016710472,-1.7045321212456526,1
12,15,58.18722570787369,65.58980233588406,-3.257168465043897,-1.124198861886731,1
13,15,55.32055584926872,63.217276903257876,-3.1173605733985856,-1.3678949397366933,1
14,15,52.700042091417615,62.35098978563724,-3.4800155479849706,-1.1293745751135622,1
15,15,49.76557082042069,60.73568745547859,-3.2843170758025013,-1.5254196555009778,1
16,15,47.15384604183971,60.0324196895887,-3.219661518610487,-1.2687294266886833,1
17,15,44.4139467481693,59.36928149019673,-3.204020709233561,-1.2700500261162049,1
18,15,41.718341301850295,57.227899377107285,-1.569670350421707,-0.5993353645280416,1
19,15,41.40840889084897,57.790331841789644,-1.3453176328272112,-0.4323518727857619,1
0,16,43.35934510990622,30.701675494907494,0.07857872252928905,-0.3702031075805118,0
1,16,43.147968724655016,30.456629526641752,0.009712047032994733,-0.37646880320075626,0
2,16,42.988586063460104,29.95688137655124,-0.02701037456250456,-0.44714447892257403,0
3,16,43.05231060320564,29.32135835160248,-0.025441703182944347,-0.5200176470600144,0
4,16,42.56657931210736,29.075071279320216,0.024510995326596497,-0.2911494401802472,0
5,16,42.277898455434475,28.72123369294036,0.011660247241015918,-0.19221249635203405,0
6,16,42.13742633443571,28.17770864033557,0.13244117808711614,-0.22387749927815687,0
7,16,42.533460565440635,28.182490661295077,0.12945213069688616,-0.24130886978163166,0
8,16,42.54544325423858,27.936623852882448,0.21576215331394927,-0.3209528878875896,0
9,16,42.793859096615265,27.280081536535217,0.11635153000972999,-0.324046787603152,0
10,16,42.322163224136844,27.57420233391688,-0.002954465481293647,-0.3280556388688073,0
11,16,42.66967407520061,26.987275093422923,-0.23322416443576532,-0.37255021488127443,0
12,16,42.17400379674201,25.931812825964048,-0.20473517517854542,-0.3518408286579793,0
13,16,42.31196655792497,25.24372528764995,-0.3646488238232467,-0.3925131369626377,0
14,16,41.92081493639899,25.127617031583263,-0.22359202332273082,-0.271065223571903,0
15,16,41.78018601314406,25.096401584062605,-0.28764136679964925,-0.25422570432437835,0
16,16,41.13515760455807,24.86098149880429,-0.278776697059848,-0.08201284375588136,0
17,16,40.787686049051146,24.805981506344395,-0.2550805554886437,-0.12749487534472667,0
18,16,40.29185767359901,25.068130028453783,-0.3531722997846735,-0.260286682513454,0
